asin,title,category,price,image_url,amazon_url,features,description,slug
B0CPP4Y1XL,"Sheba Perfect Portions Wet Cat Food Cuts in Gravy, with Sustainable Salmon, Tender Trout Entree, and with Sustainable Tuna, 2.6 oz. Twin-Pack Trays (24 Count, 48 Servings)",Food,25.96,https://m.media-amazon.com/images/I/918zrqmwgXL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CPP4Y1XL?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Sheba Perfect Portions Wet Cat Food Cuts in Gravy, with Sustainable Salmon, Tender Trout Entree, and with Sustainable Tuna, 2.6 oz. Twin-Pack Trays (24 Count, 48 Servings) — a top-rated food pick for cat parents. Order on Amazon with fast shipping.",sheba-perfect-portions-wet-cat-food-cuts-in-gravy-with-sustainable-salmon-tender
B08QR7XXNH,"Greenies Cat Treats, Feline Smartbites, Skin & Fur Health, Crunchy and Soft Cat Treats, Chicken Flavor, 16 oz. Tub",Treats,19.98,https://m.media-amazon.com/images/I/81FccGxvDJL._AC_UL320_.jpg,https://www.amazon.com/dp/B08QR7XXNH?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Greenies Cat Treats, Feline Smartbites, Skin & Fur Health, Crunchy and Soft Cat Treats, Chicken Flavor, 16 oz. Tub — a top-rated treats pick for cat parents. Order on Amazon with fast shipping.",greenies-cat-treats-feline-smartbites-skin-fur-health-crunchy-and-soft-cat-treat
B0DDPYHHFX,Cat Water Fountain Stainless Steel: 74oz/2.2L Cat Fountain for Drinking - Pet Water Fountain for Cats Inside - Quiet Cats Water Bowl Dispenser - Kitty Drinking Fountains - for Pets& Small Animals,Feeders,19.95,https://m.media-amazon.com/images/I/71QLaRKrdvL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DDPYHHFX?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,Cat Water Fountain Stainless Steel: 74oz/2.2L Cat Fountain for Drinking - Pet Water Fountain for Cats Inside - Quiet Cats Water Bowl Dispenser - Kitty Drinking Fountains - for Pets& Small Animals — a top-rated feeders pick for cat parents. Order on Amazon with fast shipping.,cat-water-fountain-stainless-steel-74oz-2-2l-cat-fountain-for-drinking-pet-water-2
B09YYKFLMQ,"Cat Carrier Backpack, Expandable Pet Carrier with Sun Shade & Full Front Opening, Breathable Mesh Backpack for Small Dogs & Medium Cats Up to 18 Lbs, Foldable for Hiking, Camping (Grey)",Carriers,39.99,https://m.media-amazon.com/images/I/81bsYuCBn-L._AC_SL1500_.jpg,https://www.amazon.com/dp/B09YYKFLMQ?tag=captaincatnip-20,"MAXIMUM AIR CIRCULATION & MULTIPLE ENTRANCES: Mesh windows on 4 sides for optimal airflow, 4 entrances (sides, front, and back) allow your pet to enjoy the outside scenery and easy entry into the carrier, and 1 expandable soft mat to keep your pet comfy during the journey|EXPANDABLE & COLLAPSIBLE: This pet carrier backpack with an expandable back allows your pet to move around more comfortably and reduces the anxiety. And the carrier can collapse flat when not in use. Measures 13x9.8x16.5 inch, easily fits most small/medium-sized pets, weighing up to 18 lbs. Each airline sets their own specific requirements, so it is advised to check with your airline of choice|STURDY & SAFETY: Equipped with a durable rod on the top and both sides are fixed with frames to stabilize the structure, plus a firm bottom pad offers solid support for your pets. Also comes with a safety leash to prevent escape, this pet backpack carrier is sturdy and safe for your pets|COMFORT DESIGN: Made with quality and water repellent 300D Oxford fabric for long-lasting use. 2 side pockets to store pet supplies and a ROLLER BLIND can be pulled down to protect from the sun. The travel backpack carrier is portable for traveling, camping, hiking, biking, going to the vet, or walking in the park|SATISFACTION GUARANTEE: All Lekebobor pet carriers are backed by a 30-180 day solution plan for quality-related issues, as well as friendly customer service","MAXIMUM AIR CIRCULATION & MULTIPLE ENTRANCES: Mesh windows on 4 sides for optimal airflow, 4 entrances (sides, front, and back) allow your pet to enjoy the outside scenery and easy entry into the carrier, and 1 expandable soft mat to keep your pet comfy during the journey EXPANDABLE & COLLAPSIBLE: This pet carrier backpack with an expandable back allows your pet to move around more comfortably and reduces the anxiety. And the carrier can collapse flat when not in use. Measures 13x9.8x16.5 inch, easily fits most small/medium-sized pets, weighing up to 18 lbs. Each airline sets their own specifi",cat-carrier-backpack-expandable-pet-carrier-with-sun-shade-full-front-opening-br
B005GXNN5K,"SmartyKat Sisal Angle Ramp Cat Scratcher, Natural Woven Sisal Surface & Stable Wooden Structure with Organic Catnip",Scratchers,12.81,https://m.media-amazon.com/images/I/71CPKAL28YL._AC_UL320_.jpg,https://www.amazon.com/dp/B005GXNN5K?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"SmartyKat Sisal Angle Ramp Cat Scratcher, Natural Woven Sisal Surface & Stable Wooden Structure with Organic Catnip — a top-rated scratchers pick for cat parents. Order on Amazon with fast shipping.",smartykat-sisal-angle-ramp-cat-scratcher-natural-woven-sisal-surface-stable-wood
B0C7GMX4FT,"YVE LIFE Cat Toys Laser for Indoor Cats,The 4th Generation Real Random Trajectory Motion Activated Rechargeable Automatic Cat Laser Toy,Interactive Cat Toys for Bored Indoor Cats/Kittens",Toys,19.99,https://m.media-amazon.com/images/I/61u7uhis-3L._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7GMX4FT?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"YVE LIFE Cat Toys Laser for Indoor Cats,The 4th Generation Real Random Trajectory Motion Activated Rechargeable Automatic Cat Laser Toy,Interactive Cat Toys for Bored Indoor Cats/Kittens — a top-rated toys pick for cat parents. Order on Amazon with fast shipping.",yve-life-cat-toys-laser-for-indoor-cats-the-4th-generation-real-random-trajector
B000OBKAHI,"PetSafe Come with Me Kitty Harness and Bungee Leash Adjustable, Lightweight Harness for Cats Medium, Lilac",Collars,16.99,https://m.media-amazon.com/images/I/61-sxaVPbXL._AC_UL320_.jpg,https://www.amazon.com/dp/B000OBKAHI?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"PetSafe Come with Me Kitty Harness and Bungee Leash Adjustable, Lightweight Harness for Cats Medium, Lilac — a top-rated collars pick for cat parents. Order on Amazon with fast shipping.",petsafe-come-with-me-kitty-harness-and-bungee-leash-adjustable-lightweight-harne
B01N30MZJX,"Cat Crack Catnip, Zoomie-Inducing Cat Nip Blend, North American Made & 100% Natural, Safe & Non-Addictive Catnip Treats Used to Supplement Cat Nip Toys, Spray, & Accessories (1 Cup)",Catnip,13.99,https://m.media-amazon.com/images/I/71j9I9Kj2qL._AC_SL1500_.jpg,https://www.amazon.com/dp/B01N30MZJX?tag=captaincatnip-20,"𝗣𝗢𝗣 𝗦𝗢𝗠𝗘 𝗣𝗢𝗣𝗖𝗢𝗥𝗡: because you’ll have a ring-side seat to the greatest show on earth. One hit from our cat crack gives cats a buzz that fuels a feline acrobatic frenzy.|𝗧𝗛𝗜𝗦 𝗖𝗥𝗔𝗖𝗞 𝗜𝗦𝗡'𝗧 𝗔𝗗𝗗𝗜𝗖𝗧𝗜𝗩𝗘: since it is Non-GMO and 100% natural. Cat Crack is made cleanly and reliably in North America with fair labor standards.|𝗪𝗘'𝗩𝗘 𝗚𝗢𝗧 𝗧𝗛𝗘 𝗚𝗢𝗢𝗗 𝗦𝗧𝗨𝗙𝗙: with a 78%+ Nepetalactone content. It’s the highest and most potent kitty dope commercially available.|𝗙𝗥𝗘𝗦𝗛 𝗔𝗦 𝗔 𝗗𝗜𝗠𝗘 𝗕𝗔𝗚: from climate controlled storage and sealed under the lid. Neighborhood cats are sure to appreciate this if being used for some under the hood gifts for cats.|𝗡𝗢𝗧 𝗝𝗨𝗦𝗧 𝗙𝗢𝗥 𝗣𝗟𝗔𝗬: Cat Crack can be used for cat training similar to regular cat treats and kitten treats. Introduce new cat accessories by sprinkling some Cat Crack on them. Optionally, Cat Crack can supplement a catnip ball or catnip spray.",𝗣𝗢𝗣 𝗦𝗢𝗠𝗘 𝗣𝗢𝗣𝗖𝗢𝗥𝗡: because you’ll have a ring-side seat to the greatest show on earth. One hit from our cat crack gives cats a buzz that fuels a feline acrobatic frenzy. 𝗧𝗛𝗜𝗦 𝗖𝗥𝗔𝗖𝗞 𝗜𝗦𝗡'𝗧 𝗔𝗗𝗗𝗜𝗖𝗧𝗜𝗩𝗘: since it is Non-GMO and 100% natural. Cat Crack is made cleanly and reliably in North America with fair labor standards.,cat-crack-catnip-zoomie-inducing-cat-nip-blend-north-american-made-100-natural-s
B07XXSZB86,Upgrade Version Pet Grooming Glove - Gentle Deshedding Brush Glove - Efficient Pet Hair Remover Mitt - Enhanced Five Finger Design - Perfect for Dog & Cat with Long & Short Fur - 1 Pair (Purple),Grooming,13.99,https://m.media-amazon.com/images/I/81cYigqT66L._AC_UL320_.jpg,https://www.amazon.com/dp/B07XXSZB86?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,Upgrade Version Pet Grooming Glove - Gentle Deshedding Brush Glove - Efficient Pet Hair Remover Mitt - Enhanced Five Finger Design - Perfect for Dog & Cat with Long & Short Fur - 1 Pair (Purple) — a top-rated grooming pick for cat parents. Order on Amazon with fast shipping.,upgrade-version-pet-grooming-glove-gentle-deshedding-brush-glove-efficient-pet-h
B0GK975HMT,"Cat Wall Shelves, 2-Tier Cat Shelves with Sisal Scratching Post, Sisal Mat Solid Pine Wood Wall Mounted Cat Climbing Furniture, Modular Design",Furniture,39.99,https://m.media-amazon.com/images/I/61820HGQy3L._AC_UL320_.jpg,https://www.amazon.com/dp/B0GK975HMT?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Cat Wall Shelves, 2-Tier Cat Shelves with Sisal Scratching Post, Sisal Mat Solid Pine Wood Wall Mounted Cat Climbing Furniture, Modular Design — a top-rated furniture pick for cat parents. Order on Amazon with fast shipping.",cat-wall-shelves-2-tier-cat-shelves-with-sisal-scratching-post-sisal-mat-solid-p
B08MPWZDHS,"Feandrea Cat Tree, 45.3-Inch Cat Tower, Plush Condo with Scratching Post, Ramp, Perch, Spacious Cave, for Small Space, Light Gray UPCT141W01",Trees,45.99,https://m.media-amazon.com/images/I/81LoLZv2srL._AC_UL320_.jpg,https://www.amazon.com/dp/B08MPWZDHS?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Feandrea Cat Tree, 45.3-Inch Cat Tower, Plush Condo with Scratching Post, Ramp, Perch, Spacious Cave, for Small Space, Light Gray UPCT141W01 — a top-rated trees pick for cat parents. Order on Amazon with fast shipping.",feandrea-cat-tree-45-3-inch-cat-tower-plush-condo-with-scratching-post-ramp-perc
B0BRMQHYTW,"HICC PET Teeth Cleaning Wipes for Dogs & Cats, Vet-Recommended Remove Bad Breath & Plaque & Tartar Buildup Dog Finger Toothbrush Wipes, Dog Tooth Brushing Kit Remove Stain & Gum Care for Small Animal",Health,15.99,https://m.media-amazon.com/images/I/61SjBmzuccL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BRMQHYTW?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"HICC PET Teeth Cleaning Wipes for Dogs & Cats, Vet-Recommended Remove Bad Breath & Plaque & Tartar Buildup Dog Finger Toothbrush Wipes, Dog Tooth Brushing Kit Remove Stain & Gum Care for Small Animal — a top-rated health pick for cat parents. Order on Amazon with fast shipping.",hicc-pet-teeth-cleaning-wipes-for-dogs-cats-vet-recommended-remove-bad-breath-pl
B00WMVUUXC,"Cat House Indoor Cat Bed with Removable Foam Cushion, Plush Cat Tent Bed for Small Pets, Comfortable Cozy Hideaway for Cats, Kittens, Rabbits, Guinea Pigs, Ferrets, Hedgehogs, by PETMAKER (Blue)",Beds,18.95,https://m.media-amazon.com/images/I/71nsHKfl2lL._AC_UL320_.jpg,https://www.amazon.com/dp/B00WMVUUXC?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Cat House Indoor Cat Bed with Removable Foam Cushion, Plush Cat Tent Bed for Small Pets, Comfortable Cozy Hideaway for Cats, Kittens, Rabbits, Guinea Pigs, Ferrets, Hedgehogs, by PETMAKER (Blue) — a top-rated beds pick for cat parents. Order on Amazon with fast shipping.",cat-house-indoor-cat-bed-with-removable-foam-cushion-plush-cat-tent-bed-for-smal
B0FBZCKFMN,"Fresh Step Extreme Multi Cat Clumping Litter with Febreze Freshness, Low Dust, Odor Control with Ammonia Block Tech, Compatible in Automatic Litter Boxes, 14 lb. Box (Pack of 2)",Litter,19.94,https://m.media-amazon.com/images/I/81Enkiw268L._AC_UL320_.jpg,https://www.amazon.com/dp/B0FBZCKFMN?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Fresh Step Extreme Multi Cat Clumping Litter with Febreze Freshness, Low Dust, Odor Control with Ammonia Block Tech, Compatible in Automatic Litter Boxes, 14 lb. Box (Pack of 2) — a top-rated litter pick for cat parents. Order on Amazon with fast shipping.",fresh-step-extreme-multi-cat-clumping-litter-with-febreze-freshness-low-dust-odo
B07CX9STN3,"Purina Friskies Wet Cat Food Variety Pack, Shreds With Beef, Turkey and Cheese Dinner, Chicken and Salmon Dinner, and With Ocean Whitefish and Tuna - (Pack of 40) 5.5 oz. Cans",Food,32.76,https://m.media-amazon.com/images/I/81z+RJmjWWL._AC_UL320_.jpg,https://www.amazon.com/dp/B07CX9STN3?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Purina Friskies Wet Cat Food Variety Pack, Shreds With Beef, Turkey and Cheese Dinner, Chicken and Salmon Dinner, and With Ocean Whitefish and Tuna - (Pack of 40) 5.5 oz. Cans — a top-rated food pick for cat parents. Order on Amazon with fast shipping.",purina-friskies-wet-cat-food-variety-pack-shreds-with-beef-turkey-and-cheese-din
B0GH33YQHX,"Ark Naturals Kiss Me-Ow Lickable Cat Dental Treats Variety Pack - Promotes Hydration, Dental & Overall Health - Chicken, Tuna & Salmon Flavors (2pk)",Treats,32.01,https://m.media-amazon.com/images/I/7191reMOPKL._AC_UL320_.jpg,https://www.amazon.com/dp/B0GH33YQHX?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,"Ark Naturals Kiss Me-Ow Lickable Cat Dental Treats Variety Pack - Promotes Hydration, Dental & Overall Health - Chicken, Tuna & Salmon Flavors (2pk) — a top-rated treats pick for cat parents. Order on Amazon with fast shipping.",ark-naturals-kiss-me-ow-lickable-cat-dental-treats-variety-pack-promotes-hydrati
B0F5BF98CW,Cat Water Fountain Stainless Steel: Cat Fountain for Drinking - 88oz/2.6L Pet Water Fountain for Cats Indoor - Quiet Cats Water Bowl Dispenser - Pets Feeding & Watering Supplies - for Small Animals,Feeders,19.99,https://m.media-amazon.com/images/I/7190ACZVWVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0F5BF98CW?tag=captaincatnip-20,Trusted Amazon-listed product|Highly rated by cat owners|Ships fast via Amazon,Cat Water Fountain Stainless Steel: Cat Fountain for Drinking - 88oz/2.6L Pet Water Fountain for Cats Indoor - Quiet Cats Water Bowl Dispenser - Pets Feeding & Watering Supplies - for Small Animals — a top-rated feeders pick for cat parents. Order on Amazon with fast shipping.,cat-water-fountain-stainless-steel-cat-fountain-for-drinking-88oz-2-6l-pet-water
